fecha,hora,temperatura,humedad,prediccion
2026-06-05 11:01:12,11,13.62,30.0,0.997404932975769,calor_extremo,automatico
2026-06-05 11:01:14,11,13.74,39.0,0.9976903200149536,calor_extremo,automatico
2026-06-05 11:01:16,11,11.11,52.0,0.9315652847290039,calor_extremo,automatico
2026-06-05 11:01:18,11,10.18,48.0,0.9127399325370789,calor_extremo,automatico
2026-06-05 11:01:20,11,3.11,68.0,0.27923673391342163,seguro,automatico
2026-06-05 11:01:22,11,8.68,49.0,0.6192989349365234,seguro,automatico
2026-06-05 11:01:24,11,1.33,71.0,0.9872132539749146,frio_extremo,automatico
2026-06-05 11:01:26,11,3.57,69.0,0.10708940774202347,seguro,automatico
2026-06-05 11:01:28,11,9.3,50.0,0.7277818918228149,calor_extremo,automatico
2026-06-05 11:01:30,11,4.06,68.0,0.026660170406103134,seguro,automatico
2026-06-05 11:01:32,11,8.24,50.0,0.4512782394886017,seguro,automatico
2026-06-05 11:01:34,11,7.62,54.0,0.1603066623210907,seguro,automatico
2026-06-05 11:01:36,11,3.29,77.0,0.3874746561050415,seguro,automatico
2026-06-05 11:01:38,11,13.77,45.0,0.9975163340568542,calor_extremo,automatico
2026-06-05 11:01:40,11,2.86,75.0,0.6273148655891418,frio_extremo,automatico
2026-06-05 11:01:42,11,12.59,30.0,0.996433675289154,calor_extremo,automatico
2026-06-05 11:01:44,11,10.87,52.0,0.9124612808227539,calor_extremo,automatico
2026-06-05 11:01:46,11,3.29,69.0,0.20751500129699707,seguro,automatico
2026-06-05 11:01:48,11,3.07,76.0,0.5113306641578674,seguro,automatico
2026-06-05 11:01:50,11,6.03,67.0,0.00613308185711503,seguro,automatico
2026-06-05 11:01:52,11,9.86,47.0,0.898838460445404,calor_extremo,automatico
2026-06-05 11:01:54,11,11.13,40.0,0.9920613169670105,calor_extremo,automatico
2026-06-05 11:01:56,11,9.4,49.0,0.7836962342262268,calor_extremo,automatico
2026-06-05 11:01:58,11,0.02,77.0,0.9998268485069275,frio_extremo,automatico
2026-06-05 11:02:00,11,3.05,63.0,0.20879575610160828,seguro,automatico
2026-06-05 11:02:02,11,5.81,63.0,0.00905502401292324,seguro,automatico
2026-06-05 11:02:04,11,5.13,69.0,0.0026788075920194387,seguro,automatico
2026-06-05 11:02:06,11,7.77,62.0,0.04979033023118973,seguro,automatico
2026-06-05 11:02:08,11,2.71,82.0,0.8469408750534058,frio_extremo,automatico
2026-06-05 11:02:10,11,10.89,53.0,0.8978521227836609,calor_extremo,automatico
2026-06-05 11:02:12,11,1.4,71.0,0.9844996333122253,frio_extremo,automatico
2026-06-05 11:02:14,11,13.58,45.0,0.997315526008606,calor_extremo,automatico
2026-06-05 11:02:16,11,5.37,63.0,0.006316327024251223,seguro,automatico
2026-06-05 11:02:18,11,14.02,39.0,0.9979404807090759,calor_extremo,automatico
2026-06-05 11:02:20,11,4.64,72.0,0.008375636301934719,seguro,automatico
2026-06-05 11:02:22,11,1.11,80.0,0.9974068999290466,frio_extremo,automatico
2026-06-05 11:02:24,11,8.29,53.0,0.32781848311424255,seguro,automatico
2026-06-05 11:02:26,11,2.1,76.0,0.9399369359016418,frio_extremo,automatico
2026-06-05 11:02:28,11,7.6,51.0,0.24973580241203308,seguro,automatico
2026-06-05 11:02:30,11,1.19,72.0,0.9922105073928833,frio_extremo,automatico
2026-06-05 11:02:32,11,11.0,44.0,0.9825435280799866,calor_extremo,automatico
2026-06-05 11:02:33,11,9.46,55.0,0.5492718815803528,calor_extremo,automatico
2026-06-05 11:02:38,11,7.79,46.0,0.5187180042266846,seguro,automatico
2026-06-05 11:02:43,11,12.87,40.0,0.9966558218002319,calor_extremo,automatico
2026-06-05 11:02:48,11,5.17,63.0,0.005275936331599951,seguro,automatico
2026-06-05 11:02:53,11,9.9,48.0,0.8845404386520386,calor_extremo,automatico
2026-06-05 11:02:58,11,9.03,53.0,0.5262110829353333,calor_extremo,automatico
2026-06-05 11:03:03,11,10.68,50.0,0.9254077672958374,calor_extremo,automatico
2026-06-05 11:03:08,11,5.49,62.0,0.007926707156002522,seguro,automatico
2026-06-05 11:03:13,11,0.77,79.0,0.9988765120506287,frio_extremo,automatico
2026-06-05 11:03:19,11,3.33,64.0,0.11890989542007446,seguro,automatico
2026-06-05 11:03:24,11,9.32,45.0,0.8775312304496765,calor_extremo,automatico
2026-06-05 11:03:29,11,10.54,44.0,0.9712188839912415,calor_extremo,automatico
2026-06-05 11:03:34,11,2.37,77.0,0.8916501402854919,frio_extremo,automatico
2026-06-05 11:03:38,11,3.13,66.0,0.22713890671730042,seguro,automatico
2026-06-05 11:03:43,11,1.94,64.0,0.8668701648712158,frio_extremo,automatico
2026-06-05 11:03:48,11,4.67,53.0,0.012890137732028961,seguro,automatico
2026-06-05 11:03:53,11,10.6,56.0,0.7812363505363464,calor_extremo,automatico
2026-06-05 11:03:58,11,9.32,56.0,0.4623965322971344,seguro,automatico
2026-06-05 11:04:03,11,7.66,59.0,0.07075977325439453,seguro,automatico
2026-06-05 11:04:08,11,4.7,62.0,0.0046411496587097645,seguro,automatico
2026-06-05 11:04:13,11,13.66,35.0,0.9977447986602783,calor_extremo,automatico
2026-06-05 11:04:18,11,8.83,58.0,0.2532959580421448,seguro,automatico
2026-06-05 11:04:23,11,4.4,55.0,0.007998221553862095,seguro,automatico
2026-06-05 11:04:28,11,10.11,54.0,0.7527560591697693,calor_extremo,automatico
2026-06-05 11:04:33,11,6.24,66.0,0.008707469329237938,seguro,automatico
2026-06-05 11:04:38,11,10.14,49.0,0.8919048309326172,calor_extremo,automatico
2026-06-05 11:04:43,11,3.05,68.0,0.3141200840473175,seguro,automatico
2026-06-05 11:04:49,11,4.24,74.0,0.03112841583788395,seguro,automatico
2026-06-05 11:04:53,11,10.07,48.0,0.9024912714958191,calor_extremo,automatico
